Country,Year,Region,Income_Group,Life_Expectancy,HALE,NCD_Mortality_Rate,NCD_PrematureDeaths_Pct,NCD_Prob_Dying_30to70,Obesity_Pct,Mean_BMI,Diabetes_Pct,Hypertension_Pct,Physical_Inactivity_Pct,Tobacco_Smoking_Pct,Alcohol_PerCapita,Health_Expenditure_PerCapita,Health_Expenditure_PctGDP,UHC_Index,OOP_Expenditure_Pct,NCD_RiskFactor_Count
GAB,2015,Africa,Lower-Middle,64.00078432,55.53612167,685.968933105,50.891292572,23.5,16.937871,25.2,11.6786795,37.7,21.783539,11.5,8.59079642,187.27270508,2.65743947,52.0,25.90465927,0.0
GAB,2016,Africa,Lower-Middle,64.25526743,55.75626379,673.02734375,50.685958862,22.8,17.450835,25.2,11.855112,37.6,21.590057,,8.12309429,207.50273132,3.1076982,52.0,22.55089378,0.0
GAB,2017,Africa,Lower-Middle,64.52552888,55.9875916,660.472717285,50.744979858,22.2,17.990433,,12.0483425,37.5,21.417599,,7.544939092,192.47543335,2.78068876,53.0,25.15639114,1.0
GAB,2018,Africa,Lower-Middle,64.70364722,56.13898862,657.588806152,50.736713409,21.9,18.551628,,12.2615415,37.4,21.263327,,7.110381375,209.28697205,2.75235105,51.0,23.11415291,1.0
GAB,2019,Africa,Lower-Middle,64.97251699,56.3775425,645.273193359,50.682544708,21.5,19.132534,,12.498118000000002,37.4,21.125931,,7.233293636,205.99945068,2.76837039,49.0,23.08802223,1.0
GBR,2010,Europe,High,80.25257339,69.00570097,371.953979492,24.05969429,12.4,24.301125,27.0,8.936899149999999,29.4,29.048994,22.8,10.890057918,3876.33911133,9.78799534,84.0,13.17372036,3.0
GBR,2011,Europe,High,80.64139781,69.28706317,358.224945068,23.963306427,11.9,24.553245,27.0,9.20119015,29.0,28.124481,,10.741291365,4123.70019531,9.79682636,84.0,13.34486294,2.0
GBR,2012,Europe,High,80.64107832,69.31050261,362.003570557,22.7527771,11.7,24.769516,27.0,9.46550495,28.7,27.201212,,10.532476012,4204.08300781,9.89332199,85.0,14.16525364,2.0
GBR,2013,Europe,High,80.68571114,69.34533083,359.862243652,22.728725433,11.5,24.967778,27.1,9.73256345,28.3,26.288063,,10.395644859,4340.16992188,9.99087143,85.0,15.75939178,2.0
GBR,2014,Europe,High,80.93676029,69.51872089,348.740997314,22.950368881,11.3,25.158972,27.1,10.0093003,27.9,25.390699,,10.388858635,4733.37060547,9.97686195,86.0,15.74380684,2.0
GBR,2015,Europe,High,80.65863594,69.33389781,357.710571289,22.27214241,11.3,25.354999,27.1,10.303696200000001,27.6,24.514503,18.0,10.459459145,4470.09228516,9.94044876,86.0,15.86555099,1.0
GBR,2016,Europe,High,80.81034292,69.43578812,352.030700684,22.691329956,11.3,25.560129,27.1,10.62411285,27.3,23.661474,,10.588074916,4043.35253906,9.87085724,86.0,15.67987061,1.0
GBR,2017,Europe,High,80.92411386,69.53511162,349.173034668,21.962589264,11.0,25.767446,,10.978141950000001,27.0,22.829102,,10.711757094,3938.65234375,9.70468903,87.0,15.82855606,1.0
GBR,2018,Europe,High,80.6238199,69.31454909,356.820831299,21.889322281,11.3,25.969675,,11.3720545,26.7,22.015236,,10.767510251,4233.62988281,9.79496574,87.0,16.17838669,1.0
GBR,2019,Europe,High,81.22319266,69.73674837,336.90020752,21.715614319,10.7,26.171803,,11.790401500000002,26.4,21.222153,,10.738068579,4260.03222656,9.97954082,87.0,16.03681946,1.0
GEO,2010,Europe,Lower-Middle,71.81805259,63.35242649,774.621948242,30.636253357,28.2,25.685254,26.8,13.00816,44.3,18.73156,28.9,14.826571084,287.75900269,9.02123737,69.0,72.06796265,4.0
GEO,2011,Europe,Lower-Middle,71.94043757,63.45704886,772.828979492,28.497272491,25.9,26.440984,27.0,12.997112,44.5,19.134682,,15.294919741,315.29684448,7.88224316,69.0,75.05395508,3.0
GEO,2012,Europe,Upper-Middle,72.18519482,63.62084353,740.366271973,28.637573242,25.3,27.198139,27.1,12.9688315,44.6,19.547159,,15.259301518,349.90432739,7.95168972,69.0,72.53357697,3.0
GEO,2013,Europe,Upper-Middle,72.60327856,63.93903861,717.151062012,29.352600098,24.3,27.955663,27.2,12.943198500000001,44.6,19.968662,,15.054843448,368.16253662,8.00574589,70.0,69.30553436,3.0
GEO,2014,Europe,Upper-Middle,72.72305539,64.031054,715.170654297,29.850784302,24.2,28.718868,27.3,12.9186275,44.7,20.398798,,15.008147409,392.86099243,8.2940836,70.0,67.0378952,3.0
GEO,2015,Europe,Upper-Middle,72.85013916,64.11667112,705.375976563,31.054283142,24.4,29.487804,27.5,12.900099,44.7,20.836672,28.5,14.931050386,347.71783447,8.6599493,70.0,62.316185,4.0
GEO,2016,Europe,Upper-Middle,72.63239027,63.93229233,703.598754883,31.400558472,24.5,30.253759,27.6,12.9059875,44.6,21.280918,,14.647706666,369.51849365,9.07258892,70.0,60.7001152,3.0
GEO,2017,Europe,Upper-Middle,73.50475808,64.59392354,659.306274414,30.842096329,22.9,31.002006,,12.922185500000001,44.6,21.725925,,14.634404056,377.92520142,8.70140266,70.0,62.44371033,3.0
GEO,2018,Europe,Upper-Middle,73.81278834,64.81730358,634.306518555,31.505887985,22.8,31.733298,,12.952232500000001,44.6,22.171453,,15.022253024,365.91583252,7.75524616,69.0,58.10008621,3.0
GEO,2019,Europe,Lower-Middle,73.85275108,64.85351819,622.251464844,31.112751007,22.4,32.458889,,13.008566,44.5,22.62146,,15.565873213,339.86679077,7.31291389,69.0,56.99837112,3.0
GHA,2010,Africa,Low,61.9748058,54.35225484,664.526000977,62.336463928,25.4,9.7868018,23.6,5.95781375,37.9,18.997995,3.5,5.228883399,80.6833725,4.52302933,37.0,34.30179977,0.0
GHA,2011,Africa,Lower-Middle,62.58287212,54.88318904,665.615539551,62.376922607,25.4,10.021187,23.7,6.15584585,37.5,19.117264,,5.195429244,91.70959473,4.46374655,39.0,32.997612,0.0
GHA,2012,Africa,Low,63.16293767,55.40156191,657.205078125,62.256328583,25.0,10.238216,23.7,6.374394000000001,37.1,19.230898,,4.949478241,81.96895599,3.93023658,44.0,36.88100052,0.0
GHA,2013,Africa,Lower-Middle,63.58672686,55.80164977,652.74395752,62.27646637,24.7,10.450875,23.8,6.62281325,36.6,19.349007,,4.968151155,105.34784698,4.59225416,46.0,38.87570953,0.0
GHA,2014,Africa,Low,63.96496972,56.16283408,646.120300293,62.596969604,24.4,10.671166,23.8,6.90748565,36.1,19.48044,,5.008791277,78.46701813,4.01644135,46.0,45.05064011,0.0
GHA,2015,Africa,Low,64.33720534,56.50723703,643.397827148,62.252609253,24.2,10.903609,23.9,7.22530185,35.7,19.62842,3.0,4.915351137,78.21643066,4.54299259,49.0,35.80306244,0.0
GHA,2016,Africa,Low,64.70727537,56.84244586,637.259643555,62.574897766,23.9,11.150894,23.9,7.57146405,35.2,19.795277,,4.612184437,64.86400604,3.39035821,50.0,37.82372665,0.0
GHA,2017,Africa,Low,65.08594377,57.17991839,632.306335449,62.738182068,23.6,11.412118,,7.9471193499999995,34.7,19.980072,,4.488806446,54.10602188,2.68786979,50.0,22.65083694,0.0
GHA,2018,Africa,Low,65.51554359,57.55482269,625.506225586,62.288589478,23.2,11.686822,,8.3569981,34.3,20.18181,,4.549212312,53.37788773,2.43001175,53.0,33.48161697,0.0
GHA,2019,Africa,Low,65.97133363,57.94305064,619.266662598,62.103610992,22.8,11.976149,,8.798074,33.9,20.401337,,4.58523241,71.14958191,3.25450468,51.0,28.97685051,0.0
GIN,2010,Africa,Low,58.26432378,50.97591393,682.447631836,59.509731293,26.4,5.3845137,22.6,7.2541322500000005,42.9,17.952267,,0.289485601,22.59741783,3.42781734,26.0,69.29233551,1.0
GIN,2011,Africa,Low,58.59208329,51.26526446,679.846374512,59.438056946,26.3,5.6409046,22.6,7.4078522499999995,42.8,17.762688,,0.308301488,24.12806129,3.78955102,26.0,59.98564529,1.0
GIN,2012,Africa,Low,58.88851718,51.53863423,676.368713379,59.400947571,26.2,5.8982551,22.7,7.5687047000000005,42.6,17.57745,,0.335312271,23.70012856,3.50398517,30.0,62.39929199,1.0
GIN,2013,Africa,Low,59.12749175,51.76731777,671.223754883,59.358638763,25.9,6.1656445,22.8,7.74332135,42.3,17.404709,,0.372586165,25.90467834,3.46108651,36.0,61.90120697,1.0
GIN,2014,Africa,Low,58.60749611,51.37812378,669.503295898,59.670837402,25.9,6.4509332,22.8,7.9320818,42.1,17.250349,,0.432153016,36.63517761,4.787992,37.0,58.35924911,1.0
GIN,2015,Africa,Low,59.19807943,51.88289177,669.006408691,59.630966187,25.8,6.7562588,22.9,8.13211015,41.9,17.115421,,0.474929122,43.41540527,5.80919266,34.0,49.35240555,1.0
GIN,2016,Africa,Low,59.83918056,52.4211578,661.951538086,59.766769409,25.5,7.0846222,22.9,8.345489950000001,41.6,17.001173,,0.474033117,38.42609406,5.39694929,32.0,49.76166534,1.0
GIN,2017,Africa,Low,60.25359445,52.76736394,656.487304688,59.86296463,25.3,7.4361354,,8.569668799999999,41.4,16.907207,,0.448257061,32.63646317,3.91512728,37.0,64.59755707,1.0
GIN,2018,Africa,Low,60.65900972,53.11118178,647.789306641,59.74772644,24.9,7.809855,,8.8064163,41.1,16.831627,,0.454416512,34.88978195,3.73843002,38.0,67.11582947,1.0
GIN,2019,Africa,Low,61.12869188,53.50947382,643.281066895,59.752731323,24.5,8.2052812,,9.05829495,40.9,16.773649,,0.485680361,42.16910172,4.08876228,43.0,59.2154274,1.0
GMB,2010,Africa,Low,62.35679034,54.33118476,629.097290039,63.151203156,22.8,8.4947467,23.4,8.77066205,39.1,21.877699,12.6,2.458424583,32.99832535,4.11944056,48.0,18.03235817,1.0
GMB,2011,Africa,Low,62.84614338,54.74405694,635.292480469,63.347846985,23.0,8.9322753,23.5,9.030591,39.0,21.752817,,2.417079829,31.05148888,4.36967373,52.0,19.22835922,1.0
GMB,2012,Africa,Low,63.20846898,55.06823032,640.466918945,63.997596741,23.1,9.3643665,23.6,9.2973006,38.8,21.622862,,2.195056867,29.56409264,4.26872253,54.0,19.44659042,1.0
GMB,2013,Africa,Low,63.42180565,55.2794054,638.081848145,63.816158295,22.9,9.8046318,23.7,9.5770506,38.7,21.49873,,1.974964957,25.59075928,3.91374874,54.0,20.90031433,1.0
GMB,2014,Africa,Low,63.57797414,55.44630633,646.050354004,64.227020264,23.1,10.265999,23.8,9.8718778,38.5,21.389757,,1.619718905,17.33743477,3.05234575,52.0,26.8266964,1.0
GMB,2015,Africa,Low,63.79523685,55.63729305,645.174560547,63.986404419,23.0,10.752814,23.9,10.18350135,38.3,21.298756,11.3,1.459341318,19.67725563,3.1761291,51.0,23.41558647,0.0
GMB,2016,Africa,Low,64.05468717,55.87104033,644.263244629,64.197052002,23.0,11.267933,24.0,10.5138076,38.1,21.227236,,1.255569375,20.77086067,3.19523716,47.0,30.49933815,0.0
GMB,2017,Africa,Low,64.31746247,56.10230417,646.274658203,64.143569946,23.1,11.81039,,10.857253799999999,37.9,21.173557,,1.075919043,21.55331612,3.35449266,47.0,26.66901207,0.0
GMB,2018,Africa,Low,64.60661374,56.34316843,640.493103027,64.255966187,22.9,12.379913,,11.21678595,37.7,21.137083,,0.878494686,22.17474365,3.18501234,48.0,20.18510818,0.0
GMB,2019,Africa,Low,64.91162984,56.60245236,644.629577637,64.470741272,23.0,12.977329,,11.59520675,37.6,21.117634,,0.760678412,23.21861267,3.14534926,47.0,20.29882431,0.0
GNB,2010,Africa,Low,55.34491742,48.59483215,738.692016602,63.63835144,28.1,7.3479183,23.0,7.78191495,39.7,19.284864,10.4,2.987980821,29.23748016,4.87133694,37.0,48.0497551,1.0
GNB,2011,Africa,Low,55.96327117,49.11595272,720.159301758,64.207275391,27.4,7.6184615,23.1,7.952441650000001,39.6,19.063164,,3.000581073,44.72909927,6.21634817,42.0,35.82422256,1.0
GNB,2012,Africa,Low,56.47290302,49.55315062,704.111877441,64.841239929,26.9,7.8826956,23.2,8.12801015,39.4,18.844078,,3.040838775,37.75499725,5.94134808,42.0,58.73207855,1.0
GNB,2013,Africa,Low,56.92169618,49.93657,698.698486328,65.11113739,26.6,8.1519507,23.2,8.3174825,39.2,18.63644,,3.027789675,46.05934143,7.03943443,40.0,64.34107971,1.0
GNB,2014,Africa,Low,57.18296664,50.16630174,704.254760742,65.290542603,26.7,8.4370054,23.3,8.5258331,39.0,18.4475,,3.031476727,64.99989319,9.96897411,42.0,55.38848114,1.0
GNB,2015,Africa,Low,57.5801364,50.50985495,710.747436523,65.454063416,26.9,8.7407485,23.4,8.75096955,38.8,18.278526,9.2,3.034569963,52.45866776,8.13228226,45.0,66.92208862,1.0
GNB,2016,Africa,Low,58.02773484,50.90690199,700.606994629,66.025650024,26.6,9.0665072,23.4,8.994405949999999,38.6,18.131042,,3.156427847,56.60805511,8.32881451,43.0,64.58337402,1.0
GNB,2017,Africa,Low,58.3521892,51.21774,694.670654297,66.051719666,26.4,9.4127633,,9.25005995,38.4,18.003178,,3.223787096,54.8225174,7.00049543,45.0,68.41368103,1.0
GNB,2018,Africa,Low,58.6003654,51.46903106,672.665283203,66.498031616,25.7,9.779714,,9.51912715,38.2,17.894299,,3.335773468,58.87445068,7.28164959,44.0,66.98523712,0.0
GNB,2019,Africa,Low,58.97631495,51.80932556,689.938476563,66.096153259,26.1,10.16773,,9.80760265,38.0,17.803822,,3.250911776,53.98390961,7.14602089,42.0,69.62321472,0.0
GNQ,2010,Africa,Lower-Middle,60.00998447,52.01052666,566.338134766,59.564178467,20.2,13.314338,23.5,11.035485099999999,39.0,21.840187,,8.222782803,237.85783386,1.73363662,35.0,58.06176376,1.0
GNQ,2011,Africa,Lower-Middle,59.83129965,51.86128637,563.948791504,60.496677399,20.2,13.620134,23.6,11.147698949999999,39.0,21.566109,,8.960472835,265.38485718,1.54309607,34.0,56.72514343,1.0
GNQ,2012,Africa,Lower-Middle,60.11028327,52.08502327,555.963317871,60.77545929,19.9,13.906439,23.7,11.262354299999998,38.9,21.288248,,8.961736447,280.90136719,1.62290311,41.0,53.35046387,1.0
GNQ,2013,Africa,Lower-Middle,60.96850359,52.78910654,530.451538086,60.024131775,18.8,14.195099,23.8,11.38697945,38.8,21.023378,,8.782129353,286.33657837,1.75622749,42.0,63.21975708,1.0
GNQ,2014,Africa,Lower-Middle,61.53172347,53.23899726,521.379455566,60.44077301,18.5,14.496323,23.9,11.519466999999999,38.7,20.776119,,8.368588098,290.53604126,1.868559,42.0,63.92143631,1.0
GNQ,2015,Africa,Lower-Middle,61.12739135,52.91043313,535.961303711,61.560504913,19.1,14.816929,23.9,11.664076,38.5,20.548326,,7.957533126,222.81713867,2.45693421,44.0,68.14749908,1.0
GNQ,2016,Africa,Lower-Middle,60.85942801,52.70724379,548.275878906,63.103443146,19.8,15.157253,24.0,11.825973999999999,38.4,20.340139,,7.227006996,221.49227905,2.97177482,46.0,69.09034729,1.0
GNQ,2017,Africa,Lower-Middle,61.20572328,53.01223209,569.512878418,62.757347107,20.2,15.516871,,11.9969935,38.3,20.150503,,6.630038193,223.4354248,2.86121631,46.0,70.59727478,1.0
GNQ,2018,Africa,Lower-Middle,61.42093734,53.18111285,592.176147461,62.897247314,21.0,15.894319,,12.1856655,38.2,19.979118,,6.418202769,240.49389648,2.92214823,47.0,70.09912109,1.0
GNQ,2019,Africa,Lower-Middle,61.38714512,53.1671455,592.095703125,63.252632141,21.1,16.28966,,12.3991065,38.1,19.825209,,6.437348311,223.14128113,3.27948833,48.0,73.77350616,1.0
GRC,2010,Europe,High,80.23861699,69.07789792,377.687225342,20.01729393,12.9,23.909095,27.1,11.665888,34.2,32.011513,39.2,8.745629552,2564.36987305,9.61952496,72.0,28.25885201,3.0
GRC,2011,Europe,High,80.35771121,69.21048122,374.281555176,19.868022919,13.0,24.270684,27.1,11.785623000000001,33.8,32.281658,,8.461350342,2338.91577148,9.18577003,73.0,31.15849113,2.0
GRC,2012,Europe,High,80.23315335,69.20302115,380.890197754,19.419330597,13.2,24.608271,27.1,11.903064,33.5,32.541534,,8.382926684,1948.24816895,9.04327774,73.0,30.44894409,3.0
GRC,2013,Europe,High,80.77961776,69.67011914,358.627227783,19.811876297,12.9,24.931236,27.1,12.026298,33.1,32.796104,,8.208873248,1832.02954102,8.52183914,74.0,33.73947525,3.0
GRC,2014,Europe,High,80.83818972,69.7753261,347.273223877,19.713747025,12.5,25.248349,27.1,12.163289500000001,32.7,33.049496,,7.905725513,1700.4942627,7.94358587,74.0,37.19953156,3.0
GRC,2015,Europe,High,80.41608244,69.49830036,357.366271973,19.193132401,12.7,25.56676,27.1,12.309851,32.4,33.30468,34.3,7.583140989,1481.41967773,8.26719952,74.0,36.03439331,4.0
GRC,2016,Europe,High,80.71256832,69.70271651,345.297180176,19.176267624,12.3,25.889155,27.1,12.4531545,32.1,33.562603,,7.44339369,1513.25939941,8.45097542,75.0,34.30815125,3.0
